"phenotype_id","version_id","phenotype_name","type","author","owner","tags","collections","clinical_terminologies","data_sources","versions"
"PH893","1865","Self Harm","Disease or Syndrome","Catherine Morgan, Roger T Webb, Mathew J Carr, Evangelos Kontopantelis, Carolyn A Chew-Graham, Nav Kapur, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1865, 'version_name': 'Self Harm', 'version_date': '2022-04-04T07:08:39.754383Z', 'is_published': True, 'is_latest': True}]"
"PH894","1867","Cardiovascular Disease","Disease or Syndrome","Ellie Paige, Jessica Barret, David Stevens, Ruth H Keogh, Michael J Sweeting, Irwin Nazareth, Irene Peterson, Angela M Wood","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1867, 'version_name': 'Cardiovascular Disease', 'version_date': '2022-04-04T07:08:44.236390Z', 'is_published': True, 'is_latest': True}]"
"PH895","1869","Diabetes (Diagnostic Code)","Disease or Syndrome","Ellie Paige, Jessica Barret, David Stevens, Ruth H Keogh, Michael J Sweeting, Irwin Nazareth, Irene Peterson, Angela M Wood","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1869, 'version_name': 'Diabetes (Diagnostic Code)', 'version_date': '2022-04-04T07:08:51.116596Z', 'is_published': True, 'is_latest': True}]"
"PH896","1871","Diabetes (Drug Code)","Drug","Ellie Paige, Jessica Barret, David Stevens, Ruth H Keogh, Michael J Sweeting, Irwin Nazareth, Irene Peterson, Angela M Wood","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1871, 'version_name': 'Diabetes (Drug Code)', 'version_date': '2022-04-04T07:08:57.697592Z', 'is_published': True, 'is_latest': True}]"
"PH897","1873","Hypertension (Drug Code)","Drug","Ellie Paige, Jessica Barret, David Stevens, Ruth H Keogh, Michael J Sweeting, Irwin Nazareth, Irene Peterson, Angela M Wood","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1873, 'version_name': 'Hypertension (Drug Code)', 'version_date': '2022-04-04T07:09:09.490436Z', 'is_published': True, 'is_latest': True}]"
"PH898","1875","Statin","Drug","Ellie Paige, Jessica Barret, David Stevens, Ruth H Keogh, Michael J Sweeting, Irwin Nazareth, Irene Peterson, Angela M Wood","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1875, 'version_name': 'Statin', 'version_date': '2022-04-04T07:09:12.007325Z', 'is_published': True, 'is_latest': True}]"
"PH899","1877","Lower respiratory tract infection (LRTI)","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1877, 'version_name': 'Lower respiratory tract infection (LRTI)', 'version_date': '2022-04-04T07:09:13.818005Z', 'is_published': True, 'is_latest': True}]"
"PH900","1879","Otitis Externa","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1879, 'version_name': 'Otitis Externa', 'version_date': '2022-04-04T07:09:15.510255Z', 'is_published': True, 'is_latest': True}]"
"PH901","1881","Otitis Media","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1881, 'version_name': 'Otitis Media', 'version_date': '2022-04-04T07:09:17.314084Z', 'is_published': True, 'is_latest': True}]"
"PH902","1883","Quinsy","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1883, 'version_name': 'Quinsy', 'version_date': '2022-04-04T07:09:18.659825Z', 'is_published': True, 'is_latest': True}]"
"PH903","1885","Sinusitis","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1885, 'version_name': 'Sinusitis', 'version_date': '2022-04-04T07:09:20.209021Z', 'is_published': True, 'is_latest': True}]"
"PH904","1887","Sore Throat Bacterial","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1887, 'version_name': 'Sore Throat Bacterial', 'version_date': '2022-04-04T07:09:21.642860Z', 'is_published': True, 'is_latest': True}]"
"PH905","1889","Sore Throat","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1889, 'version_name': 'Sore Throat', 'version_date': '2022-04-04T07:09:23.316959Z', 'is_published': True, 'is_latest': True}]"
"PH906","1891","Upper Respiratory Tract Infection (URTI)","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1891, 'version_name': 'Upper Respiratory Tract Infection (URTI)', 'version_date': '2022-04-04T07:09:25.017464Z', 'is_published': True, 'is_latest': True}]"
"PH907","1893","Urinary Tract Infection (UTI)","Disease or Syndrome","Victoria Palin, Anna Molter, Miguel Belmonte, Darren M Ashcroft, Andrew White, William Welfare, Tjeerd van Staa","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1893, 'version_name': 'Urinary Tract Infection (UTI)', 'version_date': '2022-04-04T07:09:26.626727Z', 'is_published': True, 'is_latest': True}]"
"PH908","1895","Alcohol-Related Mortality","Disease or Syndrome","Rosa Parisi, Roger T. Webb, Mathew J. Carr, Kieran J. Moriarty, Elise Kleyn, Christopher E. M. Griffiths, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'ICD10 codes', 'id': 4}, {'name': 'ICD9 codes', 'id': 17}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1895, 'version_name': 'Alcohol-Related Mortality', 'version_date': '2022-04-04T07:09:28.545832Z', 'is_published': True, 'is_latest': True}]"
"PH909","1897","Alcohol Consumption","Lifestyle Risk Factor","Rosa Parisi, Roger T. Webb, Mathew J. Carr, Kieran J. Moriarty, Elise Kleyn, Christopher E. M. Griffiths, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1897, 'version_name': 'Alcohol Consumption', 'version_date': '2022-04-04T07:09:31.664691Z', 'is_published': True, 'is_latest': True}]"
"PH910","1899","Cardiovascular Disease","Disease or Syndrome","Rosa Parisi, Martin K Rutter, Mark Lunt, Helen S Young, Deborah P M Symmons, Christopher E M Griffiths, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}, {'name': 'ICD10 codes', 'id': 4}, {'name': 'ICD9 codes', 'id': 17}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1899, 'version_name': 'Cardiovascular Disease', 'version_date': '2022-04-04T07:09:36.075830Z', 'is_published': True, 'is_latest': True}]"
"PH911","1901","Psoriasis","Disease or Syndrome","Rosa Parisi, Roger T. Webb, Mathew J. Carr, Kieran J. Moriarty, Elise Kleyn, Christopher E. M. Griffiths, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1901, 'version_name': 'Psoriasis', 'version_date': '2022-04-04T07:09:37.642903Z', 'is_published': True, 'is_latest': True}]"
"PH912","1903","Psoriasis","Disease or Syndrome","Rosa Parisi, Martin K Rutter, Mark Lunt, Helen S Young, Deborah P M Symmons, Christopher E M Griffiths, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1903, 'version_name': 'Psoriasis', 'version_date': '2022-04-04T07:09:39.218489Z', 'is_published': True, 'is_latest': True}]"
"PH913","1905","Type 2 Diabetes (Diagnostic Codes)","Disease or Syndrome","Lauren L Rodgers, Michael N Weedon, William E Henley, Andrew T Hattersley, Beverley M Shields","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1905, 'version_name': 'Type 2 Diabetes (Diagnostic Codes)', 'version_date': '2022-04-04T07:09:46.011289Z', 'is_published': True, 'is_latest': True}]"
"PH914","1907","Type 2 Diabetes (Exclusion Codes)","Disease or Syndrome","Lauren L Rodgers, Michael N Weedon, William E Henley, Andrew T Hattersley, Beverley M Shields","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1907, 'version_name': 'Type 2 Diabetes (Exclusion Codes)', 'version_date': '2022-04-04T07:09:47.849218Z', 'is_published': True, 'is_latest': True}]"
"PH915","1909","Type 2 Diabetes (Hba1C Test Codes)","Disease or Syndrome","Lauren L Rodgers, Michael N Weedon, William E Henley, Andrew T Hattersley, Beverley M Shields","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1909, 'version_name': 'Type 2 Diabetes (Hba1C Test Codes)', 'version_date': '2022-04-04T07:09:49.417587Z', 'is_published': True, 'is_latest': True}]"
"PH916","1911","Anti-Diabetics","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Ian Buchan, Mamas A Mamas, Naveed Sattar, Darren M Ashcroft, Martin M Rutter","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1911, 'version_name': 'Anti-Diabetics', 'version_date': '2022-04-04T07:09:56.956977Z', 'is_published': True, 'is_latest': True}]"
"PH917","1913","Antihypertensives","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Ian Buchan, Mamas A Mamas, Naveed Sattar, Darren M Ashcroft, Martin M Rutter","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1913, 'version_name': 'Antihypertensives', 'version_date': '2022-04-04T07:10:18.025940Z', 'is_published': True, 'is_latest': True}]"
"PH918","1915","Antiplatelets","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Ian Buchan, Mamas A Mamas, Naveed Sattar, Darren M Ashcroft, Martin M Rutter","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1915, 'version_name': 'Antiplatelets', 'version_date': '2022-04-04T07:10:20.383194Z', 'is_published': True, 'is_latest': True}]"
"PH919","1917","Charlson Comorbidities","Biomarker","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Ian Buchan, Mamas A Mamas, Naveed Sattar, Darren M Ashcroft, Martin M Rutter","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1917, 'version_name': 'Charlson Comorbidities', 'version_date': '2022-04-04T07:10:43.260149Z', 'is_published': True, 'is_latest': True}]"
"PH920","1919","Chronic Kidney Disease (CKD)","Disease or Syndrome","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Ian Buchan, Mamas A Mamas, Naveed Sattar, Darren M Ashcroft, Martin M Rutter","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1919, 'version_name': 'Chronic Kidney Disease (CKD)', 'version_date': '2022-04-04T07:10:45.136557Z', 'is_published': True, 'is_latest': True}]"
